gene_id	gene_id_source	gene_symbol	species	label_binary	label_text	label_source_project	label_source_file	evidence_note	included_in_final	exclusion_reason
ENSG00000165501	Ensembl/Original	ENSG00000165501	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000086189	Ensembl/Original	ENSG00000086189	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000137814	Ensembl/Original	ENSG00000137814	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000213024	Ensembl/Original	ENSG00000213024	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000179271	Ensembl/Original	ENSG00000179271	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000072501	Ensembl/Original	ENSG00000072501	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000159086	Ensembl/Original	ENSG00000159086	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000183814	Ensembl/Original	ENSG00000183814	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000007923	Ensembl/Original	ENSG00000007923	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000112972	Ensembl/Original	ENSG00000112972	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000136527	Ensembl/Original	ENSG00000136527	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000136875	Ensembl/Original	ENSG00000136875	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000111642	Ensembl/Original	ENSG00000111642	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000125952	Ensembl/Original	ENSG00000125952	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000119383	Ensembl/Original	ENSG00000119383	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000135837	Ensembl/Original	ENSG00000135837	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000178999	Ensembl/Original	ENSG00000178999	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000089048	Ensembl/Original	ENSG00000089048	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000142751	Ensembl/Original	ENSG00000142751	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000109971	Ensembl/Original	ENSG00000109971	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000172757	Ensembl/Original	ENSG00000172757	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000174446	Ensembl/Original	ENSG00000174446	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000163933	Ensembl/Original	ENSG00000163933	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000102384	Ensembl/Original	ENSG00000102384	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000176407	Ensembl/Original	ENSG00000176407	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000173113	Ensembl/Original	ENSG00000173113	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000005007	Ensembl/Original	ENSG00000005007	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000063978	Ensembl/Original	ENSG00000063978	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000177646	Ensembl/Original	ENSG00000177646	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000110921	Ensembl/Original	ENSG00000110921	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000114503	Ensembl/Original	ENSG00000114503	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000113407	Ensembl/Original	ENSG00000113407	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000138107	Ensembl/Original	ENSG00000138107	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000134684	Ensembl/Original	ENSG00000134684	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000074935	Ensembl/Original	ENSG00000074935	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000198301	Ensembl/Original	ENSG00000198301	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000139131	Ensembl/Original	ENSG00000139131	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000091651	Ensembl/Original	ENSG00000091651	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000111229	Ensembl/Original	ENSG00000111229	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000198522	Ensembl/Original	ENSG00000198522	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000039123	Ensembl/Original	ENSG00000039123	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000149136	Ensembl/Original	ENSG00000149136	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000170473	Ensembl/Original	ENSG00000170473	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000171453	Ensembl/Original	ENSG00000171453	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000184110	Ensembl/Original	ENSG00000184110	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000107960	Ensembl/Original	ENSG00000107960	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000172269	Ensembl/Original	ENSG00000172269	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000102967	Ensembl/Original	ENSG00000102967	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000119318	Ensembl/Original	ENSG00000119318	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000112130	Ensembl/Original	ENSG00000112130	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000225921	Ensembl/Original	ENSG00000225921	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000164880	Ensembl/Original	ENSG00000164880	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000114354	Ensembl/Original	ENSG00000114354	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000126457	Ensembl/Original	ENSG00000126457	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000105193	Ensembl/Original	ENSG00000105193	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000157778	Ensembl/Original	ENSG00000157778	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000163785	Ensembl/Original	ENSG00000163785	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000197265	Ensembl/Original	ENSG00000197265	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000265241	Ensembl/Original	ENSG00000265241	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000173812	Ensembl/Original	ENSG00000173812	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000112578	Ensembl/Original	ENSG00000112578	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000149100	Ensembl/Original	ENSG00000149100	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000151461	Ensembl/Original	ENSG00000151461	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000055130	Ensembl/Original	ENSG00000055130	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000136104	Ensembl/Original	ENSG00000136104	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000197498	Ensembl/Original	ENSG00000197498	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000241837	Ensembl/Original	ENSG00000241837	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000261150	Ensembl/Original	ENSG00000261150	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000146918	Ensembl/Original	ENSG00000146918	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000213741	Ensembl/Original	ENSG00000213741	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000035687	Ensembl/Original	ENSG00000035687	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000088205	Ensembl/Original	ENSG00000088205	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000124608	Ensembl/Original	ENSG00000124608	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000119203	Ensembl/Original	ENSG00000119203	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000158623	Ensembl/Original	ENSG00000158623	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000117597	Ensembl/Original	ENSG00000117597	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000179950	Ensembl/Original	ENSG00000179950	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000063177	Ensembl/Original	ENSG00000063177	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000141076	Ensembl/Original	ENSG00000141076	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000154473	Ensembl/Original	ENSG00000154473	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000074054	Ensembl/Original	ENSG00000074054	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000165280	Ensembl/Original	ENSG00000165280	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000100479	Ensembl/Original	ENSG00000100479	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000204070	Ensembl/Original	ENSG00000204070	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000104980	Ensembl/Original	ENSG00000104980	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000127337	Ensembl/Original	ENSG00000127337	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000128908	Ensembl/Original	ENSG00000128908	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000137513	Ensembl/Original	ENSG00000137513	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000134453	Ensembl/Original	ENSG00000134453	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000197170	Ensembl/Original	ENSG00000197170	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000106028	Ensembl/Original	ENSG00000106028	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000188566	Ensembl/Original	ENSG00000188566	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000105176	Ensembl/Original	ENSG00000105176	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000197870	Ensembl/Original	ENSG00000197870	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000104859	Ensembl/Original	ENSG00000104859	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000124787	Ensembl/Original	ENSG00000124787	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000048707	Ensembl/Original	ENSG00000048707	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000122406	Ensembl/Original	ENSG00000122406	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000101181	Ensembl/Original	ENSG00000101181	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000259803	Ensembl/Original	ENSG00000259803	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000167967	Ensembl/Original	ENSG00000167967	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000053900	Ensembl/Original	ENSG00000053900	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000110200	Ensembl/Original	ENSG00000110200	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000163539	Ensembl/Original	ENSG00000163539	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000123600	Ensembl/Original	ENSG00000123600	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000112159	Ensembl/Original	ENSG00000112159	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000104976	Ensembl/Original	ENSG00000104976	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000143947	Ensembl/Original	ENSG00000143947	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000108883	Ensembl/Original	ENSG00000108883	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000138750	Ensembl/Original	ENSG00000138750	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000162244	Ensembl/Original	ENSG00000162244	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000180104	Ensembl/Original	ENSG00000180104	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000131473	Ensembl/Original	ENSG00000131473	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000116688	Ensembl/Original	ENSG00000116688	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000118193	Ensembl/Original	ENSG00000118193	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000198887	Ensembl/Original	ENSG00000198887	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000136448	Ensembl/Original	ENSG00000136448	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000054116	Ensembl/Original	ENSG00000054116	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000198380	Ensembl/Original	ENSG00000198380	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000136718	Ensembl/Original	ENSG00000136718	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000198356	Ensembl/Original	ENSG00000198356	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000143294	Ensembl/Original	ENSG00000143294	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000113643	Ensembl/Original	ENSG00000113643	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000105656	Ensembl/Original	ENSG00000105656	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000143476	Ensembl/Original	ENSG00000143476	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000100764	Ensembl/Original	ENSG00000100764	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000143621	Ensembl/Original	ENSG00000143621	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000161800	Ensembl/Original	ENSG00000161800	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000185591	Ensembl/Original	ENSG00000185591	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000103275	Ensembl/Original	ENSG00000103275	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000159147	Ensembl/Original	ENSG00000159147	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000132356	Ensembl/Original	ENSG00000132356	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000111602	Ensembl/Original	ENSG00000111602	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000123066	Ensembl/Original	ENSG00000123066	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000064313	Ensembl/Original	ENSG00000064313	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000152404	Ensembl/Original	ENSG00000152404	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000163684	Ensembl/Original	ENSG00000163684	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000156502	Ensembl/Original	ENSG00000156502	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000116459	Ensembl/Original	ENSG00000116459	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000228716	Ensembl/Original	ENSG00000228716	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
ENSG00000142230	Ensembl/Original	ENSG00000142230	human	1	essential	bingo	human/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
