gene_id	gene_id_source	gene_symbol	species	label_binary	label_text	label_source_project	label_source_file	evidence_note	included_in_final	exclusion_reason
WBGene00000502	Ensembl/Original	WBGene00000502	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000549	Ensembl/Original	WBGene00000549	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000585	Ensembl/Original	WBGene00000585	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000833	Ensembl/Original	WBGene00000833	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000836	Ensembl/Original	WBGene00000836	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000868	Ensembl/Original	WBGene00000868	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000869	Ensembl/Original	WBGene00000869	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000871	Ensembl/Original	WBGene00000871	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000872	Ensembl/Original	WBGene00000872	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000890	Ensembl/Original	WBGene00000890	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000915	Ensembl/Original	WBGene00000915	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000923	Ensembl/Original	WBGene00000923	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000933	Ensembl/Original	WBGene00000933	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000962	Ensembl/Original	WBGene00000962	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00000994	Ensembl/Original	WBGene00000994	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001006	Ensembl/Original	WBGene00001006	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001028	Ensembl/Original	WBGene00001028	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001094	Ensembl/Original	WBGene00001094	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001102	Ensembl/Original	WBGene00001102	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001130	Ensembl/Original	WBGene00001130	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001166	Ensembl/Original	WBGene00001166	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001167	Ensembl/Original	WBGene00001167	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001209	Ensembl/Original	WBGene00001209	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001215	Ensembl/Original	WBGene00001215	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001225	Ensembl/Original	WBGene00001225	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001226	Ensembl/Original	WBGene00001226	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001227	Ensembl/Original	WBGene00001227	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001228	Ensembl/Original	WBGene00001228	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001229	Ensembl/Original	WBGene00001229	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001230	Ensembl/Original	WBGene00001230	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001231	Ensembl/Original	WBGene00001231	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001235	Ensembl/Original	WBGene00001235	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001236	Ensembl/Original	WBGene00001236	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001281	Ensembl/Original	WBGene00001281	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001303	Ensembl/Original	WBGene00001303	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001333	Ensembl/Original	WBGene00001333	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001358	Ensembl/Original	WBGene00001358	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001423	Ensembl/Original	WBGene00001423	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001481	Ensembl/Original	WBGene00001481	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001497	Ensembl/Original	WBGene00001497	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001498	Ensembl/Original	WBGene00001498	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001511	Ensembl/Original	WBGene00001511	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001513	Ensembl/Original	WBGene00001513	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001557	Ensembl/Original	WBGene00001557	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001566	Ensembl/Original	WBGene00001566	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001568	Ensembl/Original	WBGene00001568	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001580	Ensembl/Original	WBGene00001580	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001595	Ensembl/Original	WBGene00001595	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001834	Ensembl/Original	WBGene00001834	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001876	Ensembl/Original	WBGene00001876	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001877	Ensembl/Original	WBGene00001877	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001880	Ensembl/Original	WBGene00001880	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001881	Ensembl/Original	WBGene00001881	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001885	Ensembl/Original	WBGene00001885	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001886	Ensembl/Original	WBGene00001886	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001889	Ensembl/Original	WBGene00001889	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001890	Ensembl/Original	WBGene00001890	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001891	Ensembl/Original	WBGene00001891	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001893	Ensembl/Original	WBGene00001893	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001895	Ensembl/Original	WBGene00001895	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001901	Ensembl/Original	WBGene00001901	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001903	Ensembl/Original	WBGene00001903	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001904	Ensembl/Original	WBGene00001904	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001906	Ensembl/Original	WBGene00001906	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001907	Ensembl/Original	WBGene00001907	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001908	Ensembl/Original	WBGene00001908	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001914	Ensembl/Original	WBGene00001914	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001917	Ensembl/Original	WBGene00001917	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001918	Ensembl/Original	WBGene00001918	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001920	Ensembl/Original	WBGene00001920	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001921	Ensembl/Original	WBGene00001921	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001922	Ensembl/Original	WBGene00001922	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001923	Ensembl/Original	WBGene00001923	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001925	Ensembl/Original	WBGene00001925	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001927	Ensembl/Original	WBGene00001927	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001930	Ensembl/Original	WBGene00001930	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001931	Ensembl/Original	WBGene00001931	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001932	Ensembl/Original	WBGene00001932	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001934	Ensembl/Original	WBGene00001934	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001935	Ensembl/Original	WBGene00001935	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001936	Ensembl/Original	WBGene00001936	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001938	Ensembl/Original	WBGene00001938	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001939	Ensembl/Original	WBGene00001939	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001940	Ensembl/Original	WBGene00001940	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001941	Ensembl/Original	WBGene00001941	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001942	Ensembl/Original	WBGene00001942	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001974	Ensembl/Original	WBGene00001974	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00001978	Ensembl/Original	WBGene00001978	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002000	Ensembl/Original	WBGene00002000	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002001	Ensembl/Original	WBGene00002001	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002005	Ensembl/Original	WBGene00002005	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002025	Ensembl/Original	WBGene00002025	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002045	Ensembl/Original	WBGene00002045	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002046	Ensembl/Original	WBGene00002046	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002047	Ensembl/Original	WBGene00002047	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002064	Ensembl/Original	WBGene00002064	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002068	Ensembl/Original	WBGene00002068	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002073	Ensembl/Original	WBGene00002073	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002075	Ensembl/Original	WBGene00002075	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002076	Ensembl/Original	WBGene00002076	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002079	Ensembl/Original	WBGene00002079	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002083	Ensembl/Original	WBGene00002083	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002130	Ensembl/Original	WBGene00002130	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002131	Ensembl/Original	WBGene00002131	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002196	Ensembl/Original	WBGene00002196	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002229	Ensembl/Original	WBGene00002229	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002238	Ensembl/Original	WBGene00002238	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002247	Ensembl/Original	WBGene00002247	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002363	Ensembl/Original	WBGene00002363	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002632	Ensembl/Original	WBGene00002632	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002845	Ensembl/Original	WBGene00002845	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002879	Ensembl/Original	WBGene00002879	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002889	Ensembl/Original	WBGene00002889	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002985	Ensembl/Original	WBGene00002985	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00002994	Ensembl/Original	WBGene00002994	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003002	Ensembl/Original	WBGene00003002	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003009	Ensembl/Original	WBGene00003009	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003047	Ensembl/Original	WBGene00003047	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003048	Ensembl/Original	WBGene00003048	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003061	Ensembl/Original	WBGene00003061	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003071	Ensembl/Original	WBGene00003071	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003073	Ensembl/Original	WBGene00003073	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003074	Ensembl/Original	WBGene00003074	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003123	Ensembl/Original	WBGene00003123	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003154	Ensembl/Original	WBGene00003154	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003155	Ensembl/Original	WBGene00003155	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003156	Ensembl/Original	WBGene00003156	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003159	Ensembl/Original	WBGene00003159	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003162	Ensembl/Original	WBGene00003162	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003184	Ensembl/Original	WBGene00003184	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003209	Ensembl/Original	WBGene00003209	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003229	Ensembl/Original	WBGene00003229	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003231	Ensembl/Original	WBGene00003231	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003392	Ensembl/Original	WBGene00003392	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003393	Ensembl/Original	WBGene00003393	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003415	Ensembl/Original	WBGene00003415	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003596	Ensembl/Original	WBGene00003596	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003777	Ensembl/Original	WBGene00003777	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003788	Ensembl/Original	WBGene00003788	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
WBGene00003795	Ensembl/Original	WBGene00003795	celegans	1	essential	bingo	celegans/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
