species_key	focal_taxid	query_level_taxid	query_level_name	member_orthodb_organism_id	member_taxid	member_scientific_name
human	9606	33208	Metazoa	9014_0	9014	Colinus virginianus
human	9606	33208	Metazoa	9031_0	9031	Gallus gallus
human	9606	33208	Metazoa	9054_0	9054	Phasianus colchicus
human	9606	33208	Metazoa	9083_0	9083	Bambusicola thoracicus
human	9606	33208	Metazoa	9103_0	9103	Meleagris gallopavo
human	9606	33208	Metazoa	9103_1	9103	Meleagris gallopavo
human	9606	33208	Metazoa	9117_0	9117	Grus americana
human	9606	33208	Metazoa	9132_0	9132	Gymnorhina tibicen
human	9606	33208	Metazoa	9135_0	9135	Serinus canaria
human	9606	33208	Metazoa	9157_0	9157	Parus major
human	9606	33208	Metazoa	9160_0	9160	Passer montanus
human	9606	33208	Metazoa	9163_0	9163	Pitta sordida
human	9606	33208	Metazoa	9172_0	9172	Sturnus vulgaris
human	9606	33208	Metazoa	9176_0	9176	Pomatostomus ruficeps
human	9606	33208	Metazoa	9209_0	9209	Phalacrocorax carbo
human	9606	33208	Metazoa	9218_0	9218	Phoenicopterus ruber ruber
human	9606	33208	Metazoa	9233_0	9233	Aptenodytes forsteri
human	9606	33208	Metazoa	9234_0	9234	Aptenodytes patagonicus
human	9606	33208	Metazoa	9238_0	9238	Pygoscelis adeliae
human	9606	33208	Metazoa	9240_0	9240	Spheniscus humboldti
human	9606	33208	Metazoa	9244_0	9244	Calypte anna
human	9606	33208	Metazoa	9252_0	9252	Podilymbus podiceps
human	9606	33208	Metazoa	9258_0	9258	Ornithorhynchus anatinus
human	9606	33208	Metazoa	9261_0	9261	Tachyglossus aculeatus
human	9606	33208	Metazoa	9283_0	9283	Antechinus stuartii
human	9606	33208	Metazoa	9305_0	9305	Sarcophilus harrisii
human	9606	33208	Metazoa	9337_0	9337	Trichosurus vulpecula
human	9606	33208	Metazoa	9361_0	9361	Dasypus novemcinctus
human	9606	33208	Metazoa	9365_0	9365	Erinaceus europaeus
human	9606	33208	Metazoa	9371_0	9371	Echinops telfairi
human	9606	33208	Metazoa	9400_0	9400	Cynopterus sphinx
human	9606	33208	Metazoa	9402_0	9402	Pteropus alecto
human	9606	33208	Metazoa	9407_0	9407	Rousettus aegyptiacus
human	9606	33208	Metazoa	9413_0	9413	Megaderma lyra
human	9606	33208	Metazoa	9414_0	9414	Megaderma spasma
human	9606	33208	Metazoa	9417_0	9417	Artibeus jamaicensis
human	9606	33208	Metazoa	9423_0	9423	Phyllostomus hastatus
human	9606	33208	Metazoa	9430_0	9430	Desmodus rotundus
human	9606	33208	Metazoa	9438_0	9438	Tadarida brasiliensis
human	9606	33208	Metazoa	9447_0	9447	Lemur catta
human	9606	33208	Metazoa	9460_0	9460	Cheirogaleus medius
human	9606	33208	Metazoa	9468_0	9468	Loris tardigradus
human	9606	33208	Metazoa	9470_0	9470	Nycticebus coucang
human	9606	33208	Metazoa	9477_0	9477	Cephalopachus bancanus
human	9606	33208	Metazoa	9483_0	9483	Callithrix jacchus
human	9606	33208	Metazoa	9509_0	9509	Ateles geoffroyi
human	9606	33208	Metazoa	9514_0	9514	Cebus albifrons
human	9606	33208	Metazoa	9515_1	9515	Sapajus apella
human	9606	33208	Metazoa	9531_1	9531	Cercocebus atys
human	9606	33208	Metazoa	9538_0	9538	Erythrocebus patas
human	9606	33208	Metazoa	9541_0	9541	Macaca fascicularis
human	9606	33208	Metazoa	9544_0	9544	Macaca mulatta
human	9606	33208	Metazoa	9545_0	9545	Macaca nemestrina
human	9606	33208	Metazoa	9555_1	9555	Papio anubis
human	9606	33208	Metazoa	9561_0	9561	Mandrillus sphinx
human	9606	33208	Metazoa	9565_1	9565	Theropithecus gelada
human	9606	33208	Metazoa	9568_0	9568	Mandrillus leucophaeus
human	9606	33208	Metazoa	9589_0	9589	Hylobates pileatus
human	9606	33208	Metazoa	9590_1	9590	Symphalangus syndactylus
human	9606	33208	Metazoa	9595_1	9595	Gorilla gorilla gorilla
human	9606	33208	Metazoa	9597_1	9597	Pan paniscus
human	9606	33208	Metazoa	9598_0	9598	Pan troglodytes
human	9606	33208	Metazoa	9600_0	9600	Pongo pygmaeus
human	9606	33208	Metazoa	9601_0	9601	Pongo abelii
human	9606	33208	Metazoa	9606_0	9606	Homo sapiens
human	9606	33208	Metazoa	9606_1	9606	Homo sapiens
human	9606	33208	Metazoa	9612_0	9612	Canis lupus
human	9606	33208	Metazoa	9615_0	9615	Canis lupus familiaris
human	9606	33208	Metazoa	9615_1	9615	Canis lupus familiaris
human	9606	33208	Metazoa	9622_0	9622	Lycaon pictus
human	9606	33208	Metazoa	9627_0	9627	Vulpes vulpes
human	9606	33208	Metazoa	9638_0	9638	Tremarctos ornatus
human	9606	33208	Metazoa	9643_0	9643	Ursus americanus
human	9606	33208	Metazoa	9644_0	9644	Ursus arctos
human	9606	33208	Metazoa	9646_0	9646	Ailuropoda melanoleuca
human	9606	33208	Metazoa	9657_1	9657	Lutra lutra
human	9606	33208	Metazoa	9659_0	9659	Martes foina
human	9606	33208	Metazoa	9662_1	9662	Meles meles
human	9606	33208	Metazoa	9666_0	9666	Mustela lutreola
human	9606	33208	Metazoa	9668_0	9668	Mustela putorius
human	9606	33208	Metazoa	9669_0	9669	Mustela putorius furo
human	9606	33208	Metazoa	9675_0	9675	Paguma larvata
human	9606	33208	Metazoa	9678_0	9678	Crocuta crocuta
human	9606	33208	Metazoa	9685_0	9685	Felis catus
human	9606	33208	Metazoa	9689_0	9689	Panthera leo
human	9606	33208	Metazoa	9691_0	9691	Panthera pardus
human	9606	33208	Metazoa	9694_1	9694	Panthera tigris
human	9606	33208	Metazoa	9696_0	9696	Puma concolor
human	9606	33208	Metazoa	9704_0	9704	Zalophus californianus
human	9606	33208	Metazoa	9708_1	9708	Odobenus rosmarus divergens
human	9606	33208	Metazoa	9711_1	9711	Halichoerus grypus
human	9606	33208	Metazoa	9713_0	9713	Leptonychotes weddellii
human	9606	33208	Metazoa	9715_0	9715	Mirounga leonina
human	9606	33208	Metazoa	9716_1	9716	Mirounga angustirostris
human	9606	33208	Metazoa	9720_3	9720	Phoca vitulina
human	9606	33208	Metazoa	9725_0	9725	Inia geoffrensis
human	9606	33208	Metazoa	9728_0	9728	Delphinus delphis
human	9606	33208	Metazoa	9731_3	9731	Globicephala melas
human	9606	33208	Metazoa	9733_1	9733	Orcinus orca
human	9606	33208	Metazoa	9737_0	9737	Stenella coeruleoalba
human	9606	33208	Metazoa	9739_0	9739	Tursiops truncatus
human	9606	33208	Metazoa	9742_0	9742	Phocoena phocoena
human	9606	33208	Metazoa	9749_1	9749	Delphinapterus leucas
human	9606	33208	Metazoa	9755_0	9755	Physeter catodon
human	9606	33208	Metazoa	9764_0	9764	Eschrichtius robustus
human	9606	33208	Metazoa	9767_0	9767	Balaenoptera acutorostrata
human	9606	33208	Metazoa	9770_0	9770	Balaenoptera physalus
human	9606	33208	Metazoa	9771_0	9771	Balaenoptera musculus
human	9606	33208	Metazoa	9773_0	9773	Megaptera novaeangliae
human	9606	33208	Metazoa	9783_0	9783	Elephas maximus
human	9606	33208	Metazoa	9785_0	9785	Loxodonta africana
human	9606	33208	Metazoa	9793_0	9793	Equus asinus
human	9606	33208	Metazoa	9796_0	9796	Equus caballus
human	9606	33208	Metazoa	9798_0	9798	Equus przewalskii
human	9606	33208	Metazoa	9802_0	9802	Tapirus indicus
human	9606	33208	Metazoa	9809_0	9809	Rhinoceros unicornis
human	9606	33208	Metazoa	9813_0	9813	Procavia capensis
human	9606	33208	Metazoa	9823_0	9823	Sus scrofa
human	9606	33208	Metazoa	9833_0	9833	Hippopotamus amphibius
human	9606	33208	Metazoa	9837_0	9837	Camelus bactrianus
human	9606	33208	Metazoa	9838_0	9838	Camelus dromedarius
human	9606	33208	Metazoa	9852_0	9852	Alces alces
human	9606	33208	Metazoa	9860_0	9860	Cervus elaphus
human	9606	33208	Metazoa	9877_0	9877	Odocoileus hemionus hemionus
human	9606	33208	Metazoa	9880_0	9880	Odocoileus virginianus texanus
human	9606	33208	Metazoa	9883_0	9883	Hydropotes inermis
human	9606	33208	Metazoa	9886_1	9886	Muntiacus reevesi
human	9606	33208	Metazoa	9888_0	9888	Muntiacus muntjak
human	9606	33208	Metazoa	9899_0	9899	Ammotragus lervia
human	9606	33208	Metazoa	9902_0	9902	Bison bonasus
human	9606	33208	Metazoa	9904_0	9904	Bos gaurus
human	9606	33208	Metazoa	9913_0	9913	Bos taurus
human	9606	33208	Metazoa	9915_0	9915	Bos indicus
human	9606	33208	Metazoa	9925_0	9925	Capra hircus
human	9606	33208	Metazoa	9929_0	9929	Damaliscus lunatus
human	9606	33208	Metazoa	9940_0	9940	Ovis aries
human	9606	33208	Metazoa	9946_0	9946	Tragelaphus strepsiceros
human	9606	33208	Metazoa	9970_1	9970	Syncerus caffer
human	9606	33208	Metazoa	9974_0	9974	Manis javanica
human	9606	33208	Metazoa	9978_0	9978	Ochotona princeps
human	9606	33208	Metazoa	9983_0	9983	Lepus europaeus
human	9606	33208	Metazoa	9986_0	9986	Oryctolagus cuniculus
human	9606	33208	Metazoa	9988_0	9988	Sylvilagus floridanus
human	9606	33208	Metazoa	9994_0	9994	Marmota marmota marmota
human	9606	33208	Metazoa	9995_0	9995	Marmota monax
human	9606	33208	Metazoa	9997_0	9997	Spermophilus citellus
human	9606	33208	Metazoa	9999_1	9999	Urocitellus parryii
human	9606	33208	Metazoa	10013_0	10013	Thomomys bottae
human	9606	33208	Metazoa	10020_0	10020	Dipodomys ordii
human	9606	33208	Metazoa	10029_0	10029	Cricetulus griseus
human	9606	33208	Metazoa	10036_0	10036	Mesocricetus auratus
human	9606	33208	Metazoa	10041_0	10041	Peromyscus leucopus
human	9606	33208	Metazoa	10047_0	10047	Meriones unguiculatus
human	9606	33208	Metazoa	10068_0	10068	Acomys cahirinus
human	9606	33208	Metazoa	10089_0	10089	Mus caroli
human	9606	33208	Metazoa	10090_0	10090	Mus musculus
human	9606	33208	Metazoa	10090_1	10090	Mus musculus
human	9606	33208	Metazoa	10091_0	10091	Mus musculus castaneus
human	9606	33208	Metazoa	10092_0	10092	Mus musculus domesticus
human	9606	33208	Metazoa	10093_0	10093	Mus pahari
human	9606	33208	Metazoa	10096_0	10096	Mus spretus
human	9606	33208	Metazoa	10105_0	10105	Mus minutoides
human	9606	33208	Metazoa	10116_0	10116	Rattus norvegicus
human	9606	33208	Metazoa	10116_1	10116	Rattus norvegicus
human	9606	33208	Metazoa	10117_0	10117	Rattus rattus
human	9606	33208	Metazoa	10129_0	10129	Apodemus sylvaticus
human	9606	33208	Metazoa	10141_0	10141	Cavia porcellus
human	9606	33208	Metazoa	10149_0	10149	Hydrochoerus hydrochaeris
human	9606	33208	Metazoa	10160_0	10160	Octodon degus
human	9606	33208	Metazoa	10166_0	10166	Ctenodactylus gundi
human	9606	33208	Metazoa	10169_0	10169	Thryonomys swinderianus
human	9606	33208	Metazoa	10181_0	10181	Heterocephalus glaber
human	9606	33208	Metazoa	10195_0	10195	Brachionus plicatilis
human	9606	33208	Metazoa	10212_0	10212	Bugula neritina
human	9606	33208	Metazoa	10224_0	10224	Saccoglossus kowalevskii
human	9606	33208	Metazoa	10224_1	10224	Saccoglossus kowalevskii
human	9606	33208	Metazoa	10228_0	10228	Trichoplax adhaerens
human	9606	33208	Metazoa	12930_0	12930	Amazona aestiva
human	9606	33208	Metazoa	12957_0	12957	Atta cephalotes
human	9606	33208	Metazoa	13013_0	13013	Clarias gariepinus
human	9606	33208	Metazoa	13037_0	13037	Danaus plexippus
human	9606	33208	Metazoa	13093_0	13093	Hydractinia symbiolongicarpus
human	9606	33208	Metazoa	13093_1	13093	Hydractinia symbiolongicarpus
human	9606	33208	Metazoa	13131_0	13131	Macrosiphum euphorbiae
human	9606	33208	Metazoa	13146_0	13146	Melopsittacus undulatus
human	9606	33208	Metazoa	13151_0	13151	Micromys minutus
human	9606	33208	Metazoa	13164_0	13164	Myzus persicae
human	9606	33208	Metazoa	13164_1	13164	Myzus persicae
human	9606	33208	Metazoa	13191_0	13191	Pectinophora gossypiella
human	9606	33208	Metazoa	13191_1	13191	Pectinophora gossypiella
human	9606	33208	Metazoa	13204_0	13204	Phlebotomus perniciosus
human	9606	33208	Metazoa	13245_0	13245	Regulus satrapa
human	9606	33208	Metazoa	13347_0	13347	Armadillidium vulgare
human	9606	33208	Metazoa	13397_0	13397	Carcharodon carcharias
human	9606	33208	Metazoa	13489_0	13489	Dicentrarchus labrax
human	9606	33208	Metazoa	13616_0	13616	Monodelphis domestica
human	9606	33208	Metazoa	13632_0	13632	Lucilia sericata
human	9606	33208	Metazoa	13676_0	13676	Scomber japonicus
human	9606	33208	Metazoa	13686_0	13686	Solenopsis invicta
human	9606	33208	Metazoa	13735_0	13735	Pelodiscus sinensis
human	9606	33208	Metazoa	13746_0	13746	Uria aalge
human	9606	33208	Metazoa	27404_0	27404	Daphnia galeata
human	9606	33208	Metazoa	27405_0	27405	Penaeus japonicus
human	9606	33208	Metazoa	27405_1	27405	Penaeus japonicus
human	9606	33208	Metazoa	27406_0	27406	Cherax quadricarinatus
human	9606	33208	Metazoa	27454_0	27454	Calliphora vomitoria
human	9606	33208	Metazoa	27457_0	27457	Bactrocera dorsalis
human	9606	33208	Metazoa	27457_1	27457	Bactrocera dorsalis
human	9606	33208	Metazoa	27506_0	27506	Polistes exclamans
human	9606	33208	Metazoa	27606_0	27606	Eubalaena glacialis
human	9606	33208	Metazoa	27610_0	27610	Lagenorhynchus albirostris
human	9606	33208	Metazoa	27615_1	27615	Kogia breviceps
human	9606	33208	Metazoa	27622_0	27622	Molossus molossus
human	9606	33208	Metazoa	27675_0	27675	Choloepus didactylus
human	9606	33208	Metazoa	27682_0	27682	Geomys bursarius
human	9606	33208	Metazoa	27687_0	27687	Erpetoichthys calabaricus
human	9606	33208	Metazoa	27706_0	27706	Micropterus salmoides
human	9606	33208	Metazoa	27794_0	27794	Dermochelys coriacea
human	9606	33208	Metazoa	27835_0	27835	Nippostrongylus brasiliensis
human	9606	33208	Metazoa	27845_0	27845	Fasciolopsis buski
human	9606	33208	Metazoa	27848_0	27848	Echinostoma caproni
human	9606	33208	Metazoa	28377_0	28377	Anolis carolinensis
human	9606	33208	Metazoa	28584_0	28584	Drosophila suzukii
human	9606	33208	Metazoa	28584_1	28584	Drosophila suzukii
human	9606	33208	Metazoa	28586_0	28586	Anastrepha ludens
human	9606	33208	Metazoa	28588_0	28588	Zeugodacus cucurbitae
human	9606	33208	Metazoa	28610_0	28610	Rhagoletis pomonella
human	9606	33208	Metazoa	28610_1	28610	Rhagoletis pomonella
human	9606	33208	Metazoa	28612_0	28612	Rhagoletis zephyria
human	9606	33208	Metazoa	28689_0	28689	Alca torda
human	9606	33208	Metazoa	28697_0	28697	Cepphus grylle
human	9606	33208	Metazoa	28713_0	28713	Lanius ludovicianus
human	9606	33208	Metazoa	28724_0	28724	Ptilonorhynchus violaceus
human	9606	33208	Metazoa	28737_0	28737	Elephantulus edwardii
human	9606	33208	Metazoa	28743_0	28743	Cyprinodon variegatus
human	9606	33208	Metazoa	28829_0	28829	Solea senegalensis
human	9606	33208	Metazoa	29029_0	29029	Drosophila eugracilis
human	9606	33208	Metazoa	29029_1	29029	Drosophila eugracilis
human	9606	33208	Metazoa	29030_0	29030	Drosophila takahashii
human	9606	33208	Metazoa	29030_1	29030	Drosophila takahashii
human	9606	33208	Metazoa	29031_0	29031	Phlebotomus papatasi
human	9606	33208	Metazoa	29053_0	29053	Copidosoma floridanum
human	9606	33208	Metazoa	29053_1	29053	Copidosoma floridanum
human	9606	33208	Metazoa	29058_0	29058	Helicoverpa armigera
human	9606	33208	Metazoa	29058_1	29058	Helicoverpa armigera
human	9606	33208	Metazoa	29064_0	29064	Panthera uncia
human	9606	33208	Metazoa	29067_0	29067	Potos flavus
human	9606	33208	Metazoa	29073_0	29073	Ursus maritimus
human	9606	33208	Metazoa	29078_1	29078	Eptesicus fuscus
human	9606	33208	Metazoa	29088_1	29088	Neomonachus schauinslandi
human	9606	33208	Metazoa	29137_0	29137	Dugong dugon
human	9606	33208	Metazoa	29139_0	29139	Vombatus ursinus
human	9606	33208	Metazoa	29144_0	29144	Chanos chanos
human	9606	33208	Metazoa	29158_0	29158	Mytilus galloprovincialis
human	9606	33208	Metazoa	29159_0	29159	Crassostrea gigas
human	9606	33208	Metazoa	29170_0	29170	Ancylostoma caninum
human	9606	33208	Metazoa	29172_0	29172	Dictyocaulus viviparus
human	9606	33208	Metazoa	30019_0	30019	Drosophila busckii
human	9606	33208	Metazoa	30019_1	30019	Drosophila busckii
human	9606	33208	Metazoa	30023_0	30023	Drosophila elegans
human	9606	33208	Metazoa	30023_1	30023	Drosophila elegans
human	9606	33208	Metazoa	30025_0	30025	Drosophila ficusphila
human	9606	33208	Metazoa	30025_1	30025	Drosophila ficusphila
human	9606	33208	Metazoa	30033_0	30033	Drosophila kikkawai
human	9606	33208	Metazoa	30033_1	30033	Drosophila kikkawai
human	9606	33208	Metazoa	30044_0	30044	Drosophila rubida
human	9606	33208	Metazoa	30066_0	30066	Anopheles merus
human	9606	33208	Metazoa	30069_0	30069	Anopheles stephensi
human	9606	33208	Metazoa	30191_0	30191	Bombus hypnorum
human	9606	33208	Metazoa	30194_0	30194	Bombus pratorum
human	9606	33208	Metazoa	30195_0	30195	Bombus terrestris
human	9606	33208	Metazoa	30201_0	30201	Bombus sylvestris
human	9606	33208	Metazoa	30207_0	30207	Polistes fuscatus
human	9606	33208	Metazoa	30207_1	30207	Polistes fuscatus
human	9606	33208	Metazoa	30212_0	30212	Vespula germanica
human	9606	33208	Metazoa	30213_0	30213	Vespula pensylvanica
human	9606	33208	Metazoa	30331_0	30331	Bufo gargarizans
human	9606	33208	Metazoa	30388_0	30388	Chauna torquata
human	9606	33208	Metazoa	30410_0	30410	Lagopus leucura
human	9606	33208	Metazoa	30419_0	30419	Opisthocomus hoazin
human	9606	33208	Metazoa	30427_0	30427	Haemorhous mexicanus
human	9606	33208	Metazoa	30455_0	30455	Fulmarus glacialis
human	9606	33208	Metazoa	30457_0	30457	Pygoscelis papua
human	9606	33208	Metazoa	30461_0	30461	Bubo bubo
human	9606	33208	Metazoa	30464_0	30464	Nothoprocta perdicaria
human	9606	33208	Metazoa	30522_0	30522	Bos indicus x Bos taurus
human	9606	33208	Metazoa	30532_0	30532	Dama dama
human	9606	33208	Metazoa	30538_0	30538	Vicugna pacos
human	9606	33208	Metazoa	30586_0	30586	Saguinus midas
human	9606	33208	Metazoa	30588_0	30588	Leontopithecus rosalia
human	9606	33208	Metazoa	30589_0	30589	Alouatta palliata
human	9606	33208	Metazoa	30608_0	30608	Microcebus murinus
human	9606	33208	Metazoa	30611_0	30611	Otolemur garnettii
human	9606	33208	Metazoa	30640_0	30640	Sciurus carolinensis
human	9606	33208	Metazoa	30732_0	30732	Oryzias melastigma
human	9606	33208	Metazoa	30991_0	30991	Silurus asotus
human	9606	33208	Metazoa	30993_0	30993	Pangasianodon gigas
human	9606	33208	Metazoa	31033_0	31033	Takifugu rubripes
human	9606	33208	Metazoa	31138_0	31138	Trachemys scripta elegans
human	9606	33208	Metazoa	31201_0	31201	Spisula solida
human	9606	33208	Metazoa	31234_0	31234	Caenorhabditis remanei
human	9606	33208	Metazoa	31246_0	31246	Schistosoma mattheei
human	9606	33208	Metazoa	31869_0	31869	Daubentonia madagascariensis
human	9606	33208	Metazoa	32260_0	32260	Venturia canescens
human	9606	33208	Metazoa	32260_1	32260	Venturia canescens
human	9606	33208	Metazoa	32264_0	32264	Tetranychus urticae
human	9606	33208	Metazoa	32391_0	32391	Cotesia glomerata
human	9606	33208	Metazoa	32473_0	32473	Xiphophorus couchianus
human	9606	33208	Metazoa	32507_0	32507	Neolamprologus brichardi
human	9606	33208	Metazoa	32536_1	32536	Acinonyx jubatus
human	9606	33208	Metazoa	33412_0	33412	Zerene cesonia
human	9606	33208	Metazoa	33443_0	33443	Heliconius sara
human	9606	33208	Metazoa	33448_0	33448	Eueides isabella
human	9606	33208	Metazoa	33528_0	33528	Gambusia affinis
human	9606	33208	Metazoa	33548_0	33548	Colobus guereza
human	9606	33208	Metazoa	33562_0	33562	Dromiciops gliroides
human	9606	33208	Metazoa	33581_0	33581	Scopus umbretta
human	9606	33208	Metazoa	33584_0	33584	Balaeniceps rex
human	9606	33208	Metazoa	33598_0	33598	Crotophaga sulcirostris
human	9606	33208	Metazoa	33601_0	33601	Piaya cayana
human	9606	33208	Metazoa	33616_0	33616	Gymnogyps californianus
human	9606	33208	Metazoa	34504_0	34504	Paragonimus westermani
human	9606	33208	Metazoa	34506_0	34506	Strongyloides ratti
human	9606	33208	Metazoa	34508_0	34508	Steinernema carpocapsae
human	9606	33208	Metazoa	34615_0	34615	Ixodes persulcatus
human	9606	33208	Metazoa	34620_0	34620	Dermacentor andersoni
human	9606	33208	Metazoa	34620_1	34620	Dermacentor andersoni
human	9606	33208	Metazoa	34632_0	34632	Rhipicephalus sanguineus
human	9606	33208	Metazoa	34632_1	34632	Rhipicephalus sanguineus
human	9606	33208	Metazoa	34638_0	34638	Galendromus occidentalis
human	9606	33208	Metazoa	34638_1	34638	Galendromus occidentalis
human	9606	33208	Metazoa	34676_0	34676	Protophormia terraenovae
human	9606	33208	Metazoa	34682_0	34682	Syritta pipiens
human	9606	33208	Metazoa	34720_0	34720	Trachymyrmex septentrionalis
human	9606	33208	Metazoa	34765_0	34765	Oikopleura dioica
human	9606	33208	Metazoa	34765_1	34765	Oikopleura dioica
human	9606	33208	Metazoa	34773_0	34773	Alosa sapidissima
human	9606	33208	Metazoa	34816_0	34816	Morone saxatilis
human	9606	33208	Metazoa	34839_0	34839	Chinchilla lanigera
human	9606	33208	Metazoa	34844_0	34844	Erethizon dorsatum
human	9606	33208	Metazoa	34865_0	34865	Capricornis sumatraensis
human	9606	33208	Metazoa	34869_0	34869	Rupicapra rupicapra
human	9606	33208	Metazoa	34873_0	34873	Oreamnos americanus
human	9606	33208	Metazoa	34880_1	34880	Nyctereutes procyonoides
human	9606	33208	Metazoa	34884_0	34884	Callorhinus ursinus
human	9606	33208	Metazoa	34886_1	34886	Eumetopias jubatus
human	9606	33208	Metazoa	34956_0	34956	Vireo altiloquus
human	9606	33208	Metazoa	35005_0	35005	Thamnophis elegans
human	9606	33208	Metazoa	35019_0	35019	Thamnophis sirtalis
human	9606	33208	Metazoa	35523_0	35523	Daphnia pulicaria
human	9606	33208	Metazoa	35525_0	35525	Daphnia magna
human	9606	33208	Metazoa	35525_1	35525	Daphnia magna
human	9606	33208	Metazoa	35540_0	35540	Pezoporus wallicus
human	9606	33208	Metazoa	35570_0	35570	Stomoxys calcitrans
human	9606	33208	Metazoa	35572_0	35572	Pseudolycoriella hygida
human	9606	33208	Metazoa	35658_1	35658	Mastomys coucha
human	9606	33208	Metazoa	35670_0	35670	Naja naja
human	9606	33208	Metazoa	36087_0	36087	Trichuris trichiura
human	9606	33208	Metazoa	36090_0	36090	Globodera pallida
human	9606	33208	Metazoa	36100_0	36100	Haliotis rubra
human	9606	33208	Metazoa	36100_1	36100	Haliotis rubra
human	9606	33208	Metazoa	36176_0	36176	Chiloscyllium plagiosum
human	9606	33208	Metazoa	36185_0	36185	Thymallus thymallus
human	9606	33208	Metazoa	36190_0	36190	Chaenocephalus aceratus
human	9606	33208	Metazoa	36200_0	36200	Dissostichus mawsoni
human	9606	33208	Metazoa	36212_0	36212	Trachurus trachurus
human	9606	33208	Metazoa	36226_0	36226	Cercopithecus mona
human	9606	33208	Metazoa	36275_0	36275	Leiothrix lutea
human	9606	33208	Metazoa	36300_0	36300	Pelecanus crispus
human	9606	33208	Metazoa	36722_0	36722	Martes zibellina
human	9606	33208	Metazoa	36723_0	36723	Mustela erminea
human	9606	33208	Metazoa	36803_0	36803	Sorex cinereus
human	9606	33208	Metazoa	36987_0	36987	Coptotermes formosanus
human	9606	33208	Metazoa	37003_0	37003	Kryptolebias marmoratus
human	9606	33208	Metazoa	37029_1	37029	Prionailurus bengalensis
human	9606	33208	Metazoa	37032_0	37032	Suricata suricatta
human	9606	33208	Metazoa	37040_0	37040	Gavia stellata
human	9606	33208	Metazoa	37042_0	37042	Fregata magnificens
human	9606	33208	Metazoa	37079_0	37079	Pelecanoides urinatrix
human	9606	33208	Metazoa	37080_0	37080	Eudyptes pachyrhynchus
human	9606	33208	Metazoa	37081_0	37081	Spheniscus magellanicus
human	9606	33208	Metazoa	37083_0	37083	Eudyptula minor
human	9606	33208	Metazoa	37176_0	37176	Ovibos moschatus
human	9606	33208	Metazoa	37181_1	37181	Budorcas taxicolor
human	9606	33208	Metazoa	37190_0	37190	Arctocephalus gazella
human	9606	33208	Metazoa	37293_0	37293	Aotus nancymaae
human	9606	33208	Metazoa	37344_0	37344	Athalia rosae
human	9606	33208	Metazoa	37610_0	37610	Erithacus rubecula
human	9606	33208	Metazoa	37621_0	37621	Priapulus caudatus
human	9606	33208	Metazoa	37621_1	37621	Priapulus caudatus
human	9606	33208	Metazoa	37623_0	37623	Ostrea edulis
human	9606	33208	Metazoa	37653_0	37653	Octopus bimaculoides
human	9606	33208	Metazoa	37653_1	37653	Octopus bimaculoides
human	9606	33208	Metazoa	38358_0	38358	Bradysia coprophila
human	9606	33208	Metazoa	38397_0	38397	Orthonyx spaldingii
human	9606	33208	Metazoa	38626_0	38626	Phascolarctos cinereus
human	9606	33208	Metazoa	38654_0	38654	Alligator sinensis
human	9606	33208	Metazoa	38674_0	38674	Onychomys torridus
human	9606	33208	Metazoa	38775_0	38775	Antechinus flavipes
human	9606	33208	Metazoa	39082_0	39082	Muscardinus avellanarius
human	9606	33208	Metazoa	39272_0	39272	Allacma fusca
human	9606	33208	Metazoa	39320_0	39320	Heterobilharzia americana
human	9606	33208	Metazoa	39432_1	39432	Saimiri boliviensis boliviensis
human	9606	33208	Metazoa	39442_0	39442	Mus musculus musculus
human	9606	33208	Metazoa	39617_0	39617	Aphelocoma coerulescens
human	9606	33208	Metazoa	39621_0	39621	Acrocephalus arundinaceus
human	9606	33208	Metazoa	39638_0	39638	Agelaius phoeniceus
human	9606	33208	Metazoa	40085_0	40085	Diatraea saccharalis
human	9606	33208	Metazoa	40147_0	40147	Acipenser oxyrinchus oxyrinchus
human	9606	33208	Metazoa	40151_0	40151	Monodon monoceros
human	9606	33208	Metazoa	40204_0	40204	Melozone crissalis
human	9606	33208	Metazoa	40210_0	40210	Spizella passerina
human	9606	33208	Metazoa	40348_0	40348	Strongylus vulgaris
human	9606	33208	Metazoa	40690_0	40690	Trematomus bernacchii
human	9606	33208	Metazoa	40697_0	40697	Blomia tropicalis
human	9606	33208	Metazoa	41014_0	41014	Tinea pellionella
human	9606	33208	Metazoa	41101_0	41101	Rhagonycha fulva
human	9606	33208	Metazoa	41117_0	41117	Pollicipes pollicipes
human	9606	33208	Metazoa	41117_1	41117	Pollicipes pollicipes
human	9606	33208	Metazoa	41139_0	41139	Coccinella septempunctata
human	9606	33208	Metazoa	41210_0	41210	Chionoecetes opilio
human	9606	33208	Metazoa	41426_1	41426	Phacochoerus africanus
human	9606	33208	Metazoa	41427_0	41427	Anopheles atroparvus
human	9606	33208	Metazoa	41447_0	41447	Seriola dumerili
human	9606	33208	Metazoa	41895_0	41895	Tribolium madens
human	9606	33208	Metazoa	41895_1	41895	Tribolium madens
human	9606	33208	Metazoa	42026_0	42026	Drosophila bipectinata
human	9606	33208	Metazoa	42100_0	42100	Phocoena sinus
human	9606	33208	Metazoa	42100_1	42100	Phocoena sinus
human	9606	33208	Metazoa	42155_0	42155	Brugia timori
human	9606	33208	Metazoa	42156_0	42156	Litomosoides sigmodontis
human	9606	33208	Metazoa	42157_0	42157	Onchocerca ochengi
