node_id	species	protocol	label	split	seed	baseline_pred_label	esm2_pred_label	baseline_pred_score	esm2_pred_score	transition	transition_display
FGRAMPH1_01G00147	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2670229375362396	1.5792324115082579e-09	TN_stable	TN_stable
FGRAMPH1_01G00153	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0583154745399951	4.8192673809954726e-12	TN_stable	TN_stable
FGRAMPH1_01G00165	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	2.3376665936325484e-08	4.296764018363319e-05	TN_stable	TN_stable
FGRAMPH1_01G00171	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	1.22384031797651e-08	0.0106914173811674	TN_stable	TN_stable
FGRAMPH1_01G00205	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0010894980514422	7.293002113328839e-08	TN_stable	TN_stable
FGRAMPH1_01G00217	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0176562778651714	0.0002568908093962	TN_stable	TN_stable
FGRAMPH1_01G00251	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0351015925407409	1.5104693537604238e-11	TN_stable	TN_stable
FGRAMPH1_01G00265	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0003429946373216	5.6193365932655226e-11	TN_stable	TN_stable
FGRAMPH1_01G00269	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0005318993935361	2.2260021950715192e-11	TN_stable	TN_stable
FGRAMPH1_01G00291	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0005358566413633	6.063331083735669e-19	TN_stable	TN_stable
FGRAMPH1_01G00311	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	2.017390161174193e-12	4.083413543208488e-29	TN_stable	TN_stable
FGRAMPH1_01G00331	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	5.572771624429152e-05	2.9519960147743142e-22	TN_stable	TN_stable
FGRAMPH1_01G00333	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0558614395558834	2.9992916097398847e-05	TN_stable	TN_stable
FGRAMPH1_01G00343	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0165684446692466	3.4182443542363213e-09	TN_stable	TN_stable
FGRAMPH1_01G00349	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0331343300640583	2.063961437670514e-05	TN_stable	TN_stable
FGRAMPH1_01G00351	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0888710170984268	0.0018388369353488	TN_stable	TN_stable
FGRAMPH1_01G00365	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0171725805848836	1.845458719174076e-08	TN_stable	TN_stable
FGRAMPH1_01G00377	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2591935098171234	0.0002548205084167	TN_stable	TN_stable
FGRAMPH1_01G00413	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.033993199467659	7.584882951050531e-06	TN_stable	TN_stable
FGRAMPH1_01G00421	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.161299929022789	0.0002453519264236	TN_stable	TN_stable
FGRAMPH1_01G00431	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1112661510705947	2.525256392882369e-10	TN_stable	TN_stable
FGRAMPH1_01G00443	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0382498390972614	0.0003679303044918	TN_stable	TN_stable
FGRAMPH1_01G00457	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0010158679215237	1.5353681867558144e-11	TN_stable	TN_stable
FGRAMPH1_01G00459	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1883511543273925	2.090182540936958e-11	TN_stable	TN_stable
FGRAMPH1_01G00465	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.8440853357315063	0.7873694896697998	TP_stable	TP_stable
FGRAMPH1_01G00467	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1916110962629318	4.9752832062544e-12	TN_stable	TN_stable
FGRAMPH1_01G00473	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0248060654848814	2.9011778678977865e-05	TN_stable	TN_stable
FGRAMPH1_01G00505	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.6158192753791809	0.0001535227202111	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G00523	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0205340068787336	5.411048391579243e-07	TN_stable	TN_stable
FGRAMPH1_01G00533	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0179727971553802	6.1711640027493064e-18	TN_stable	TN_stable
FGRAMPH1_01G00559	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3011744618415832	9.990532012782437e-11	TN_stable	TN_stable
FGRAMPH1_01G00563	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0321067012846469	6.879824923089473e-07	TN_stable	TN_stable
FGRAMPH1_01G00573	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0614463239908218	2.502439144791424e-07	TN_stable	TN_stable
FGRAMPH1_01G00597	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.00482441438362	0.0005553401424549	TN_stable	TN_stable
FGRAMPH1_01G00613	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0082131335511803	7.564307562655137e-16	TN_stable	TN_stable
FGRAMPH1_01G00619	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0334701538085937	3.4048419195187314e-08	TN_stable	TN_stable
FGRAMPH1_01G00637	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0006321456166915	1.444135477868258e-07	TN_stable	TN_stable
FGRAMPH1_01G00657	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2868397831916809	0.0002339825150556	TN_stable	TN_stable
FGRAMPH1_01G00667	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2011275589466095	1.5930837662381236e-06	TN_stable	TN_stable
FGRAMPH1_01G00675	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0015085958875715	2.567254114183015e-06	TN_stable	TN_stable
FGRAMPH1_01G00691	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2849420011043548	9.069257345117876e-09	TN_stable	TN_stable
FGRAMPH1_01G00693	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0609404519200325	6.945379027456511e-06	TN_stable	TN_stable
FGRAMPH1_01G00697	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2605142891407013	5.8388486934291e-08	TN_stable	TN_stable
FGRAMPH1_01G00699	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0	3.025105008797868e-36	TN_stable	TN_stable
FGRAMPH1_01G00705	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0127123147249221	0.2946089804172516	TN_stable	TN_stable
FGRAMPH1_01G00707	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.769101619720459	0.5616232752799988	FP_persistent	persistent_FP
FGRAMPH1_01G00721	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.9463589191436768	0.9374240040779114	TP_stable	TP_stable
FGRAMPH1_01G00737	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0295463316142559	3.1574525302278603e-14	TN_stable	TN_stable
FGRAMPH1_01G00741	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0223097242414951	7.708992052357644e-05	TN_stable	TN_stable
FGRAMPH1_01G00743	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.7929257154464722	0.551692008972168	FP_persistent	persistent_FP
FGRAMPH1_01G00771	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.9450904726982116	0.615267813205719	TP_stable	TP_stable
FGRAMPH1_01G00787	fgraminearum	fgraminearum_newlabel	1	test	1029	0	0	0.1155233159661293	0.0027052126824855	FN_persistent	persistent_FN
FGRAMPH1_01G00789	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0489765964448452	1.998367770283949e-05	TN_stable	TN_stable
FGRAMPH1_01G00803	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.8109503984451294	0.7279659509658813	FP_persistent	persistent_FP
FGRAMPH1_01G00845	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.4126757383346557	0.1635630279779434	TN_stable	TN_stable
FGRAMPH1_01G00863	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.939813196659088	0.9099472165107728	TP_stable	TP_stable
FGRAMPH1_01G00875	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.9154995679855348	0.0888767689466476	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G00885	fgraminearum	fgraminearum_newlabel	1	test	1029	0	0	0.0290049742907285	2.299424886587076e-05	FN_persistent	persistent_FN
FGRAMPH1_01G00891	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.119084320962429	7.790204028731984e-13	TN_stable	TN_stable
FGRAMPH1_01G00899	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0091990819200873	0.0002671955735422	TN_stable	TN_stable
FGRAMPH1_01G00907	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0301504991948604	1.1986068892646433e-15	TN_stable	TN_stable
FGRAMPH1_01G00921	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2960456609725952	1.126751492108724e-08	TN_stable	TN_stable
FGRAMPH1_01G00923	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.5963054895401001	0.3696268200874328	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G00927	fgraminearum	fgraminearum_newlabel	1	test	1029	1	0	0.7347172498703003	0.3696090281009674	TP_to_FN_regressed	TP_to_FN_regressed
FGRAMPH1_01G00931	fgraminearum	fgraminearum_newlabel	1	test	1029	1	0	0.5027300119400024	0.4736504852771759	TP_to_FN_regressed	TP_to_FN_regressed
FGRAMPH1_01G00939	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.821687638759613	0.9153401255607604	FP_persistent	persistent_FP
FGRAMPH1_01G00945	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.9096065163612366	0.9837682843208312	TP_stable	TP_stable
FGRAMPH1_01G00971	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3600983619689941	0.0111988689750432	TN_stable	TN_stable
FGRAMPH1_01G00975	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0082087805494666	6.545685327924021e-17	TN_stable	TN_stable
FGRAMPH1_01G00979	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.8250089287757874	0.8678669929504395	TP_stable	TP_stable
FGRAMPH1_01G00983	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.9552292227745056	0.9907461404800416	TP_stable	TP_stable
FGRAMPH1_01G00999	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3875012397766113	0.0950861424207687	TN_stable	TN_stable
FGRAMPH1_01G01001	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0870735496282577	6.338505675190786e-12	TN_stable	TN_stable
FGRAMPH1_01G01025	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0284865126013755	4.2091238941542944e-14	TN_stable	TN_stable
FGRAMPH1_01G01029	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0719021409749984	0.0085713639855384	TN_stable	TN_stable
FGRAMPH1_01G01035	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0265105385333299	7.273784981449982e-13	TN_stable	TN_stable
FGRAMPH1_01G01041	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.002981879049912	0.0167816653847694	TN_stable	TN_stable
FGRAMPH1_01G01055	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0506336726248264	9.94188574103853e-15	TN_stable	TN_stable
FGRAMPH1_01G01069	fgraminearum	fgraminearum_newlabel	0	test	1029	0	1	0.3735480308532715	0.8980354070663452	TN_to_FP_regressed	TN_to_FP_regressed
FGRAMPH1_01G01087	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.8750678896903992	0.6656200885772705	FP_persistent	persistent_FP
FGRAMPH1_01G01089	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0694913864135742	0.0002181122399633	TN_stable	TN_stable
FGRAMPH1_01G01103	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.305643767118454	9.843815216084573e-13	TN_stable	TN_stable
FGRAMPH1_01G01123	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0868604406714439	8.09343708046452e-14	TN_stable	TN_stable
FGRAMPH1_01G01145	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.4999784827232361	4.106559572392143e-05	TN_stable	TN_stable
FGRAMPH1_01G01163	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.939512014389038	0.9778041243553162	TP_stable	TP_stable
FGRAMPH1_01G01165	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3130652010440826	6.4585578911646735e-06	TN_stable	TN_stable
FGRAMPH1_01G01179	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3143000602722168	1.95508693678903e-08	TN_stable	TN_stable
FGRAMPH1_01G01187	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.8575646281242371	0.7205585241317749	FP_persistent	persistent_FP
FGRAMPH1_01G01209	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1413546055555343	3.5736528319896266e-11	TN_stable	TN_stable
FGRAMPH1_01G01211	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.6894891858100891	0.2635282874107361	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G01217	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0566172413527965	1.0768077072048724e-16	TN_stable	TN_stable
FGRAMPH1_01G01231	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0537933818995952	2.9343506791068567e-12	TN_stable	TN_stable
FGRAMPH1_01G01253	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0930525138974189	5.928300743107684e-05	TN_stable	TN_stable
FGRAMPH1_01G01281	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0929872244596481	0.1244828999042511	TN_stable	TN_stable
FGRAMPH1_01G01287	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.251579225063324	3.965820724260993e-06	TN_stable	TN_stable
FGRAMPH1_01G01299	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.9205869436264038	0.965928077697754	TP_stable	TP_stable
FGRAMPH1_01G01311	fgraminearum	fgraminearum_newlabel	0	test	1029	0	1	0.408984363079071	0.6075051426887512	TN_to_FP_regressed	TN_to_FP_regressed
FGRAMPH1_01G01315	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0956327989697456	1.4663393925733875e-14	TN_stable	TN_stable
FGRAMPH1_01G01341	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0154771544039249	0.0106323333457112	TN_stable	TN_stable
FGRAMPH1_01G01351	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0127558605745434	0.0010566305136308	TN_stable	TN_stable
FGRAMPH1_01G01361	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2828461527824402	0.1093775406479835	TN_stable	TN_stable
FGRAMPH1_01G01365	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0831948146224021	9.743304872245062e-06	TN_stable	TN_stable
FGRAMPH1_01G01391	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0526164099574089	5.844368103786757e-18	TN_stable	TN_stable
FGRAMPH1_01G01395	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0400828383862972	6.249687589275285e-14	TN_stable	TN_stable
FGRAMPH1_01G01397	fgraminearum	fgraminearum_newlabel	1	test	1029	1	0	0.9489790201187134	0.4160455465316772	TP_to_FN_regressed	TP_to_FN_regressed
FGRAMPH1_01G01399	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.9064083695411682	0.9105141758918762	FP_persistent	persistent_FP
FGRAMPH1_01G01413	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	2.6485303533663185e-11	5.977542848992646e-15	TN_stable	TN_stable
FGRAMPH1_01G01445	fgraminearum	fgraminearum_newlabel	1	test	1029	0	0	0.3514970242977142	0.2317859530448913	FN_persistent	persistent_FN
FGRAMPH1_01G01453	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0045961579307913	4.329454270646238e-07	TN_stable	TN_stable
FGRAMPH1_01G01483	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1224442422389984	0.0014601640868932	TN_stable	TN_stable
FGRAMPH1_01G01497	fgraminearum	fgraminearum_newlabel	0	test	1029	0	1	0.2273677289485931	0.7387257814407349	TN_to_FP_regressed	TN_to_FP_regressed
FGRAMPH1_01G01503	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.8605841994285583	0.86474609375	FP_persistent	persistent_FP
FGRAMPH1_01G01511	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	3.274046321166679e-05	0.0333550386130809	TN_stable	TN_stable
FGRAMPH1_01G01521	fgraminearum	fgraminearum_newlabel	1	test	1029	0	0	0.2590472400188446	0.0049347882159054	FN_persistent	persistent_FN
FGRAMPH1_01G01527	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1704345494508743	0.3889429569244385	TN_stable	TN_stable
FGRAMPH1_01G01539	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2065565586090088	7.445107030878971e-11	TN_stable	TN_stable
FGRAMPH1_01G01549	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.5885213613510132	0.8813948035240173	TP_stable	TP_stable
FGRAMPH1_01G01563	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.8243298530578613	0.0714398846030235	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G01581	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0007966024568304	2.731175641201844e-07	TN_stable	TN_stable
FGRAMPH1_01G01593	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0403536558151245	0.009903616271913	TN_stable	TN_stable
FGRAMPH1_01G01603	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.8594446778297424	0.9045513868331908	FP_persistent	persistent_FP
FGRAMPH1_01G01643	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0988682806491851	8.827586270854226e-07	TN_stable	TN_stable
FGRAMPH1_01G01647	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.610017716884613	0.487061858177185	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G01649	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0156365502625703	4.790731909296311e-18	TN_stable	TN_stable
FGRAMPH1_01G01653	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.4863672256469726	0.0011127711040899	TN_stable	TN_stable
FGRAMPH1_01G01685	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0448463819921016	8.207178686658878e-11	TN_stable	TN_stable
FGRAMPH1_01G01719	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.3419964611530304	0.190574362874031	TN_stable	TN_stable
FGRAMPH1_01G01781	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.24367056787014	0.0003847354382742	TN_stable	TN_stable
FGRAMPH1_01G01797	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.6461324095726013	0.8736357688903809	FP_persistent	persistent_FP
FGRAMPH1_01G01849	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.5257160663604736	0.2209669649600982	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G01853	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.9484912157058716	0.9877997636795044	TP_stable	TP_stable
FGRAMPH1_01G01857	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0586814098060131	8.994793104788457e-11	TN_stable	TN_stable
FGRAMPH1_01G01881	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.8943566083908081	0.6066676378250122	TP_stable	TP_stable
FGRAMPH1_01G01889	fgraminearum	fgraminearum_newlabel	0	test	1029	0	1	0.4439048767089844	0.9683573842048644	TN_to_FP_regressed	TN_to_FP_regressed
FGRAMPH1_01G01907	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.9557883143424988	0.9834923148155212	TP_stable	TP_stable
FGRAMPH1_01G01917	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.790428638458252	0.2986826598644256	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G01925	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0434283912181854	4.450499968555732e-09	TN_stable	TN_stable
FGRAMPH1_01G01927	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0244568455964326	0.0003272718167863	TN_stable	TN_stable
FGRAMPH1_01G01929	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.4429134130477905	0.4383607506752014	TN_stable	TN_stable
FGRAMPH1_01G01945	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0045828805305063	0.3968694806098938	TN_stable	TN_stable
FGRAMPH1_01G01951	fgraminearum	fgraminearum_newlabel	0	test	1029	0	1	0.2968132197856903	0.7830314636230469	TN_to_FP_regressed	TN_to_FP_regressed
FGRAMPH1_01G01953	fgraminearum	fgraminearum_newlabel	0	test	1029	0	1	0.0768258571624755	0.7386072874069214	TN_to_FP_regressed	TN_to_FP_regressed
FGRAMPH1_01G01959	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.9023481011390686	0.8640537858009338	TP_stable	TP_stable
FGRAMPH1_01G01965	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0001364054915029	5.3456001967598296e-14	TN_stable	TN_stable
FGRAMPH1_01G01969	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.015732605010271	3.0285750085568e-07	TN_stable	TN_stable
FGRAMPH1_01G01983	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0050885416567325	0.011397236958146	TN_stable	TN_stable
FGRAMPH1_01G01985	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0002206589269917	4.457868030272039e-08	TN_stable	TN_stable
FGRAMPH1_01G02015	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.120399035513401	0.0877854377031326	TN_stable	TN_stable
FGRAMPH1_01G02035	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0768003761768341	3.9783782995073125e-05	TN_stable	TN_stable
FGRAMPH1_01G02037	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.5077142119407654	0.0180605426430702	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G02043	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0234752744436264	0.0225261505693197	TN_stable	TN_stable
FGRAMPH1_01G02047	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.6175121665000916	0.0221362337470054	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G02063	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0630223825573921	0.0996652841567993	TN_stable	TN_stable
FGRAMPH1_01G02065	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.8003762364387512	0.9797454476356506	FP_persistent	persistent_FP
FGRAMPH1_01G02069	fgraminearum	fgraminearum_newlabel	0	test	1029	0	1	0.2940443456172943	0.5521180033683777	TN_to_FP_regressed	TN_to_FP_regressed
FGRAMPH1_01G02077	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0011444793781265	4.1879770762420784e-09	TN_stable	TN_stable
FGRAMPH1_01G02083	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.5464722514152527	0.0010358019499108	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G02087	fgraminearum	fgraminearum_newlabel	0	test	1029	1	1	0.8105157613754272	0.7369636297225952	FP_persistent	persistent_FP
FGRAMPH1_01G02101	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0073350900784134	1.9479602935031093e-14	TN_stable	TN_stable
FGRAMPH1_01G02111	fgraminearum	fgraminearum_newlabel	1	test	1029	1	1	0.983823537826538	0.997364580631256	TP_stable	TP_stable
FGRAMPH1_01G02121	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.0003440276486799	1.4497372636979995e-25	TN_stable	TN_stable
FGRAMPH1_01G02123	fgraminearum	fgraminearum_newlabel	0	test	1029	1	0	0.8254178762435913	0.2886070013046264	FP_to_TN_corrected	FP_to_TN_corrected
FGRAMPH1_01G02125	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.1094271838665008	5.247900389804272e-07	TN_stable	TN_stable
FGRAMPH1_01G02137	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	2.227153800049564e-06	0.0008218191214837	TN_stable	TN_stable
FGRAMPH1_01G02155	fgraminearum	fgraminearum_newlabel	0	test	1029	0	1	0.417920708656311	0.7664433121681213	TN_to_FP_regressed	TN_to_FP_regressed
FGRAMPH1_01G02157	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	7.547379209427163e-05	9.93643971014535e-06	TN_stable	TN_stable
FGRAMPH1_01G02159	fgraminearum	fgraminearum_newlabel	0	test	1029	0	0	0.2874918580055237	0.000176497400389	TN_stable	TN_stable
