gene_id	gene_id_source	gene_symbol	species	label_binary	label_text	label_source_project	label_source_file	evidence_note	included_in_final	exclusion_reason
FGRAMPH1_01G00111	Ensembl/Original	FGRAMPH1_01G00111	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00113	Ensembl/Original	FGRAMPH1_01G00113	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00115	Ensembl/Original	FGRAMPH1_01G00115	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00117	Ensembl/Original	FGRAMPH1_01G00117	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00119	Ensembl/Original	FGRAMPH1_01G00119	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00121	Ensembl/Original	FGRAMPH1_01G00121	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00123	Ensembl/Original	FGRAMPH1_01G00123	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00125	Ensembl/Original	FGRAMPH1_01G00125	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00127	Ensembl/Original	FGRAMPH1_01G00127	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00129	Ensembl/Original	FGRAMPH1_01G00129	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00131	Ensembl/Original	FGRAMPH1_01G00131	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00133	Ensembl/Original	FGRAMPH1_01G00133	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00135	Ensembl/Original	FGRAMPH1_01G00135	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00137	Ensembl/Original	FGRAMPH1_01G00137	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00139	Ensembl/Original	FGRAMPH1_01G00139	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00141	Ensembl/Original	FGRAMPH1_01G00141	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00143	Ensembl/Original	FGRAMPH1_01G00143	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00145	Ensembl/Original	FGRAMPH1_01G00145	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00147	Ensembl/Original	FGRAMPH1_01G00147	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00149	Ensembl/Original	FGRAMPH1_01G00149	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00151	Ensembl/Original	FGRAMPH1_01G00151	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00153	Ensembl/Original	FGRAMPH1_01G00153	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00155	Ensembl/Original	FGRAMPH1_01G00155	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00157	Ensembl/Original	FGRAMPH1_01G00157	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00159	Ensembl/Original	FGRAMPH1_01G00159	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00161	Ensembl/Original	FGRAMPH1_01G00161	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00163	Ensembl/Original	FGRAMPH1_01G00163	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00165	Ensembl/Original	FGRAMPH1_01G00165	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00167	Ensembl/Original	FGRAMPH1_01G00167	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00169	Ensembl/Original	FGRAMPH1_01G00169	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00171	Ensembl/Original	FGRAMPH1_01G00171	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00173	Ensembl/Original	FGRAMPH1_01G00173	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00175	Ensembl/Original	FGRAMPH1_01G00175	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00177	Ensembl/Original	FGRAMPH1_01G00177	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00179	Ensembl/Original	FGRAMPH1_01G00179	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00181	Ensembl/Original	FGRAMPH1_01G00181	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00183	Ensembl/Original	FGRAMPH1_01G00183	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00185	Ensembl/Original	FGRAMPH1_01G00185	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00187	Ensembl/Original	FGRAMPH1_01G00187	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00189	Ensembl/Original	FGRAMPH1_01G00189	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00191	Ensembl/Original	FGRAMPH1_01G00191	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00193	Ensembl/Original	FGRAMPH1_01G00193	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00195	Ensembl/Original	FGRAMPH1_01G00195	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00197	Ensembl/Original	FGRAMPH1_01G00197	fgraminearum	1	essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00199	Ensembl/Original	FGRAMPH1_01G00199	fgraminearum	1	essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00201	Ensembl/Original	FGRAMPH1_01G00201	fgraminearum	1	essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00203	Ensembl/Original	FGRAMPH1_01G00203	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00205	Ensembl/Original	FGRAMPH1_01G00205	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00207	Ensembl/Original	FGRAMPH1_01G00207	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00209	Ensembl/Original	FGRAMPH1_01G00209	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00211	Ensembl/Original	FGRAMPH1_01G00211	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00213	Ensembl/Original	FGRAMPH1_01G00213	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00215	Ensembl/Original	FGRAMPH1_01G00215	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00217	Ensembl/Original	FGRAMPH1_01G00217	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00219	Ensembl/Original	FGRAMPH1_01G00219	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00221	Ensembl/Original	FGRAMPH1_01G00221	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00223	Ensembl/Original	FGRAMPH1_01G00223	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00225	Ensembl/Original	FGRAMPH1_01G00225	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00227	Ensembl/Original	FGRAMPH1_01G00227	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00229	Ensembl/Original	FGRAMPH1_01G00229	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00231	Ensembl/Original	FGRAMPH1_01G00231	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00233	Ensembl/Original	FGRAMPH1_01G00233	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00235	Ensembl/Original	FGRAMPH1_01G00235	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00237	Ensembl/Original	FGRAMPH1_01G00237	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00239	Ensembl/Original	FGRAMPH1_01G00239	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00241	Ensembl/Original	FGRAMPH1_01G00241	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
FGRAMPH1_01G00243	Ensembl/Original	FGRAMPH1_01G00243	fgraminearum	0	non-essential	merged	bingo:fgraminearum/orig_sample_list/gene_list.txt|epgat:fgraminearum/EssentialGenes/ogee.csv		TRUE	
